target,rank,feature_id,column_name,variant,correlation,n_samples
w180_h60,5,mom_eurusd.mom_roc_180,mom_roc_180,idx,0.8779,1215506
w180_h60,6,eurusd_bqx.bqx_180,bqx_180,bqx,0.8779,1215506
w180_h60,7,lag_bqx_eurusd_90.sma_90,sma_90,bqx,0.8503,1209473
w180_h60,8,reg_eurusd.reg_deviation_360,reg_deviation_360,idx,0.8487,1215518
w180_h60,9,lag_bqx_eurusd_90.ema_90,ema_90,bqx,0.8194,1209473
w180_h60,10,agg_bqx_eurusd.agg_sum_90,agg_sum_90,bqx,0.8174,1215516
w180_h60,11,reg_bqx_eurusd.reg_mean_90,reg_mean_90,bqx,0.8174,1215516
w180_h60,12,agg_bqx_eurusd.agg_mean_90,agg_mean_90,bqx,0.8174,1215516
w180_h60,13,mom_eurusd.mom_roc_smooth_90,mom_roc_smooth_90,idx,0.8174,1215513
w180_h60,14,mom_eurusd.mom_roc_smooth_180,mom_roc_smooth_180,idx,0.7821,1215506
w180_h60,15,agg_bqx_eurusd.agg_sum_180,agg_sum_180,bqx,0.7821,1215516
w180_h60,16,reg_bqx_eurusd.reg_mean_180,reg_mean_180,bqx,0.7821,1215516
w180_h60,17,agg_bqx_eurusd.agg_mean_180,agg_mean_180,bqx,0.7821,1215516
w180_h60,18,div_bqx_eurusd.div_90_1440,div_90_1440,bqx,-0.771,1215516
w180_h60,19,mom_eurusd.mom_diff_90,mom_diff_90,idx,0.745,1215513
w180_h60,20,der_eurusd.der_v1_90,der_v1_90,idx,0.745,1215513
w180_h60,21,lag_eurusd_90.momentum_90,momentum_90,idx,0.745,1215513
w180_h60,22,lag_bqx_eurusd_90.bqx_close,bqx_close,bqx,0.7447,1209473
w180_h60,23,lag_eurusd_90.return_lag_90,return_lag_90,idx,0.7443,1215513
w180_h60,24,regime_eurusd_90.return_lag_90,return_lag_90,idx,0.7443,1215513
w180_h60,25,eurusd_bqx.bqx_90,bqx_90,bqx,0.7443,1215513
w180_h60,26,mom_eurusd.mom_roc_90,mom_roc_90,idx,0.7443,1215513
w180_h60,27,reg_eurusd.reg_slope_90,reg_slope_90,idx,0.7419,1215518
w180_h60,28,align_eurusd.zscore_360,zscore_360,idx,0.7016,1215518
w180_h60,29,reg_eurusd.reg_zscore_360,reg_zscore_360,idx,0.7016,1215518
w180_h60,30,div_bqx_eurusd.div_180_720,div_180_720,bqx,-0.6842,1215516
w180_h60,31,align_eurusd.pos_180,pos_180,idx,0.679,1215518
w180_h60,32,agg_eurusd.agg_position_180,agg_position_180,idx,0.679,1215518
w180_h60,33,reg_eurusd.reg_deviation_720,reg_deviation_720,idx,0.6789,1215518
w180_h60,34,align_eurusd.zscore_720,zscore_720,idx,0.659,1215518
w180_h60,35,reg_eurusd.reg_zscore_720,reg_zscore_720,idx,0.659,1215518
w180_h60,36,mom_eurusd.mom_pos_count_90,mom_pos_count_90,idx,0.6575,1215518
w180_h60,37,lag_bqx_eurusd_45.sma_45,sma_45,bqx,0.6502,1206629
w180_h60,38,agg_eurusd.agg_position_360,agg_position_360,idx,0.6474,1215518
w180_h60,39,align_eurusd.pos_360,pos_360,idx,0.6474,1215518
w180_h60,40,mrt_eurusd.mrt_tension_180,mrt_tension_180,idx,0.6464,1215518
w180_h60,41,align_eurusd.zscore_180,zscore_180,idx,0.6464,1215518
w180_h60,42,reg_eurusd.reg_zscore_180,reg_zscore_180,idx,0.6464,1215518
w180_h60,43,agg_bqx_eurusd.agg_sum_45,agg_sum_45,bqx,0.6457,1215516
w180_h60,44,reg_bqx_eurusd.reg_mean_45,reg_mean_45,bqx,0.6457,1215516
w180_h60,45,agg_bqx_eurusd.agg_mean_45,agg_mean_45,bqx,0.6457,1215516
w180_h60,46,mom_eurusd.mom_roc_smooth_45,mom_roc_smooth_45,idx,0.6457,1215516
w180_h60,47,reg_eurusd.reg_deviation_90,reg_deviation_90,idx,0.6434,1215518
w180_h60,48,div_bqx_eurusd.div_45_2880,div_45_2880,bqx,-0.6202,1215516
w180_h60,49,reg_eurusd.reg_slope_360,reg_slope_360,idx,0.6175,1215518
w180_h60,50,der_eurusd.der_v1_360,der_v1_360,idx,0.6167,1215493
w180_h60,51,mom_eurusd.mom_diff_360,mom_diff_360,idx,0.6167,1215493
w180_h60,52,eurusd_bqx.bqx_360,bqx_360,bqx,0.6157,1215493
w180_h60,53,mom_eurusd.mom_roc_360,mom_roc_360,idx,0.6157,1215493
w180_h60,54,reg_eurusd.reg_direction_180,reg_direction_180,idx,0.5949,1215518
w180_h60,55,align_eurusd.dir_180,dir_180,idx,0.5926,1215506
w180_h60,56,mom_eurusd.mom_dir_180,mom_dir_180,idx,0.5926,1215506
w180_h60,57,mrt_eurusd.mrt_tension_360,mrt_tension_360,idx,0.5814,1215518
w180_h60,58,lag_bqx_eurusd_45.ema_45,ema_45,bqx,0.5805,1206629
w180_h60,59,align_eurusd.zscore_1440,zscore_1440,idx,0.5699,1215518
w180_h60,60,reg_eurusd.reg_zscore_1440,reg_zscore_1440,idx,0.5699,1215518
w180_h60,61,align_eurusd.pos_720,pos_720,idx,0.5552,1215518
w180_h60,62,agg_eurusd.agg_position_720,agg_position_720,idx,0.5552,1215518
w180_h60,63,agg_bqx_eurusd.agg_sum_360,agg_sum_360,bqx,0.5361,1215516
w180_h60,64,agg_bqx_eurusd.agg_mean_360,agg_mean_360,bqx,0.5361,1215516
w180_h60,65,reg_bqx_eurusd.reg_mean_360,reg_mean_360,bqx,0.5361,1215516
w180_h60,66,mom_eurusd.mom_roc_smooth_360,mom_roc_smooth_360,idx,0.536,1215493
w180_h60,67,mom_eurusd.mom_zscore_360,mom_zscore_360,idx,0.5349,1215493
w180_h60,68,lag_bqx_eurusd_45.bqx_close,bqx_close,bqx,0.525,1206629
w180_h60,69,der_eurusd.der_v1_45,der_v1_45,idx,0.5247,1215516
w180_h60,70,mom_eurusd.mom_diff_45,mom_diff_45,idx,0.5247,1215516
w180_h60,71,lag_eurusd_45.momentum_45,momentum_45,idx,0.5247,1215516
w180_h60,72,eurusd_bqx.bqx_45,bqx_45,bqx,0.5243,1215516
w180_h60,73,mom_eurusd.mom_roc_45,mom_roc_45,idx,0.5243,1215516
w180_h60,74,lag_eurusd_45.return_lag_45,return_lag_45,idx,0.5243,1215516
w180_h60,75,regime_eurusd_45.return_lag_45,return_lag_45,idx,0.5243,1215516
w180_h60,76,reg_bqx_eurusd.reg_first_45,reg_first_45,bqx,0.523,1215516
w180_h60,77,reg_bqx_eurusd.reg_max_45,reg_max_45,bqx,0.5215,1215516
w180_h60,78,agg_bqx_eurusd.agg_max_45,agg_max_45,bqx,0.5215,1215516
w180_h60,79,lag_bqx_eurusd_45.bqx_lag_45,bqx_lag_45,bqx,0.5214,1206628
w180_h60,80,agg_bqx_eurusd.agg_max_90,agg_max_90,bqx,0.5213,1215516
w180_h60,81,reg_bqx_eurusd.reg_max_90,reg_max_90,bqx,0.5213,1215516
w180_h60,82,reg_eurusd.reg_slope_45,reg_slope_45,idx,0.5206,1215518
w180_h60,83,agg_bqx_eurusd.agg_min_45,agg_min_45,bqx,0.5135,1215516
w180_h60,84,reg_bqx_eurusd.reg_min_45,reg_min_45,bqx,0.5135,1215516
w180_h60,85,agg_bqx_eurusd.agg_min_90,agg_min_90,bqx,0.5131,1215516
w180_h60,86,reg_bqx_eurusd.reg_min_90,reg_min_90,bqx,0.5131,1215516
w180_h60,87,reg_bqx_eurusd.reg_first_90,reg_first_90,bqx,0.5083,1215516
w180_h60,88,reg_eurusd.reg_deviation_1440,reg_deviation_1440,idx,0.5074,1215518
w180_h60,89,reg_bqx_eurusd.reg_deviation_2880,reg_deviation_2880,bqx,0.4995,1215516
w180_h60,90,lag_bqx_eurusd_90.bqx_lag_90,bqx_lag_90,bqx,0.4965,1209473
w180_h60,91,mom_eurusd.mom_dir_90,mom_dir_90,idx,0.4935,1215513
w180_h60,92,align_eurusd.dir_90,dir_90,idx,0.4935,1215513
w180_h60,93,reg_eurusd.reg_direction_90,reg_direction_90,idx,0.4914,1215518
w180_h60,94,align_eurusd.pos_90,pos_90,idx,0.487,1215518
w180_h60,95,agg_eurusd.agg_position_90,agg_position_90,idx,0.487,1215518
w180_h60,96,mom_eurusd.mom_zscore_180,mom_zscore_180,idx,0.4864,1215506
w180_h60,97,mom_eurusd.mom_zscore_720,mom_zscore_720,idx,0.4855,1215469
w180_h60,98,mom_eurusd.mom_pos_count_45,mom_pos_count_45,idx,0.4817,1215518
w180_h60,99,reg_bqx_eurusd.reg_deviation_1440,reg_deviation_1440,bqx,0.4783,1215516
w180_h60,100,reg_bqx_eurusd.reg_zscore_2880,reg_zscore_2880,bqx,0.4687,1215516
w180_h75,1,reg_eurusd.reg_deviation_180,reg_deviation_180,idx,0.8742,1215518
w180_h75,2,reg_eurusd.reg_slope_180,reg_slope_180,idx,0.8506,1215518
w180_h75,3,mom_eurusd.mom_diff_180,mom_diff_180,idx,0.8479,1215506
w180_h75,4,der_eurusd.der_v1_180,der_v1_180,idx,0.8479,1215506
w180_h75,5,eurusd_bqx.bqx_180,bqx_180,bqx,0.8468,1215506
w180_h75,6,mom_eurusd.mom_roc_180,mom_roc_180,idx,0.8468,1215506
w180_h75,7,reg_eurusd.reg_deviation_360,reg_deviation_360,idx,0.8274,1215518
w180_h75,8,lag_bqx_eurusd_90.sma_90,sma_90,bqx,0.8251,1209473
w180_h75,9,lag_bqx_eurusd_90.ema_90,ema_90,bqx,0.8223,1209473
w180_h75,10,agg_bqx_eurusd.agg_sum_90,agg_sum_90,bqx,0.821,1215516
w180_h75,11,reg_bqx_eurusd.reg_mean_90,reg_mean_90,bqx,0.821,1215516
w180_h75,12,agg_bqx_eurusd.agg_mean_90,agg_mean_90,bqx,0.821,1215516
w180_h75,13,mom_eurusd.mom_roc_smooth_90,mom_roc_smooth_90,idx,0.821,1215513
w180_h75,14,div_bqx_eurusd.div_90_1440,div_90_1440,bqx,-0.7778,1215516
w180_h75,15,lag_eurusd_90.momentum_90,momentum_90,idx,0.757,1215513
w180_h75,16,mom_eurusd.mom_diff_90,mom_diff_90,idx,0.757,1215513
w180_h75,17,der_eurusd.der_v1_90,der_v1_90,idx,0.757,1215513
w180_h75,18,lag_bqx_eurusd_90.bqx_close,bqx_close,bqx,0.7567,1209473
w180_h75,19,eurusd_bqx.bqx_90,bqx_90,bqx,0.7563,1215513
w180_h75,20,mom_eurusd.mom_roc_90,mom_roc_90,idx,0.7563,1215513
w180_h75,21,lag_eurusd_90.return_lag_90,return_lag_90,idx,0.7563,1215513
w180_h75,22,regime_eurusd_90.return_lag_90,return_lag_90,idx,0.7563,1215513
w180_h75,23,reg_eurusd.reg_slope_90,reg_slope_90,idx,0.7537,1215518
w180_h75,24,mom_eurusd.mom_roc_smooth_180,mom_roc_smooth_180,idx,0.7475,1215506
w180_h75,25,agg_bqx_eurusd.agg_sum_180,agg_sum_180,bqx,0.7475,1215516
w180_h75,26,reg_bqx_eurusd.reg_mean_180,reg_mean_180,bqx,0.7475,1215516
w180_h75,27,agg_bqx_eurusd.agg_mean_180,agg_mean_180,bqx,0.7475,1215516
w180_h75,28,reg_eurusd.reg_zscore_360,reg_zscore_360,idx,0.691,1215518
w180_h75,29,align_eurusd.zscore_360,zscore_360,idx,0.691,1215518
w180_h75,30,align_eurusd.pos_180,pos_180,idx,0.6715,1215518
w180_h75,31,agg_eurusd.agg_position_180,agg_position_180,idx,0.6715,1215518
w180_h75,32,lag_bqx_eurusd_45.sma_45,sma_45,bqx,0.6609,1206629
w180_h75,33,reg_eurusd.reg_deviation_720,reg_deviation_720,idx,0.6577,1215518
w180_h75,34,agg_bqx_eurusd.agg_sum_45,agg_sum_45,bqx,0.6563,1215516
w180_h75,35,reg_bqx_eurusd.reg_mean_45,reg_mean_45,bqx,0.6563,1215516
w180_h75,36,agg_bqx_eurusd.agg_mean_45,agg_mean_45,bqx,0.6563,1215516
w180_h75,37,mom_eurusd.mom_roc_smooth_45,mom_roc_smooth_45,idx,0.6563,1215516
w180_h75,38,div_bqx_eurusd.div_180_720,div_180_720,bqx,-0.6542,1215516
w180_h75,39,reg_eurusd.reg_deviation_90,reg_deviation_90,idx,0.6528,1215518
w180_h75,40,reg_eurusd.reg_zscore_180,reg_zscore_180,idx,0.6459,1215518
w180_h75,41,mrt_eurusd.mrt_tension_180,mrt_tension_180,idx,0.6459,1215518
w180_h75,42,align_eurusd.zscore_180,zscore_180,idx,0.6459,1215518
w180_h75,43,align_eurusd.zscore_720,zscore_720,idx,0.6447,1215518
w180_h75,44,reg_eurusd.reg_zscore_720,reg_zscore_720,idx,0.6447,1215518
w180_h75,45,mom_eurusd.mom_pos_count_90,mom_pos_count_90,idx,0.6381,1215518
w180_h75,46,agg_eurusd.agg_position_360,agg_position_360,idx,0.6336,1215518
w180_h75,47,align_eurusd.pos_360,pos_360,idx,0.6336,1215518
w180_h75,48,div_bqx_eurusd.div_45_2880,div_45_2880,bqx,-0.632,1215516
w180_h75,49,reg_eurusd.reg_slope_360,reg_slope_360,idx,0.5959,1215518
w180_h75,50,der_eurusd.der_v1_360,der_v1_360,idx,0.5951,1215493
w180_h75,51,mom_eurusd.mom_diff_360,mom_diff_360,idx,0.5951,1215493
w180_h75,52,eurusd_bqx.bqx_360,bqx_360,bqx,0.5942,1215493
w180_h75,53,mom_eurusd.mom_roc_360,mom_roc_360,idx,0.5942,1215493
w180_h75,54,lag_bqx_eurusd_45.ema_45,ema_45,bqx,0.5893,1206629
w180_h75,55,reg_eurusd.reg_direction_180,reg_direction_180,idx,0.5738,1215518
w180_h75,56,align_eurusd.dir_180,dir_180,idx,0.5717,1215506
w180_h75,57,mom_eurusd.mom_dir_180,mom_dir_180,idx,0.5717,1215506
w180_h75,58,mrt_eurusd.mrt_tension_360,mrt_tension_360,idx,0.5682,1215518
w180_h75,59,align_eurusd.zscore_1440,zscore_1440,idx,0.5548,1215518
w180_h75,60,reg_eurusd.reg_zscore_1440,reg_zscore_1440,idx,0.5548,1215518
w180_h75,61,agg_eurusd.agg_position_720,agg_position_720,idx,0.5409,1215518
w180_h75,62,align_eurusd.pos_720,pos_720,idx,0.5409,1215518
w180_h75,63,reg_bqx_eurusd.reg_first_45,reg_first_45,bqx,0.5326,1215516
w180_h75,64,lag_bqx_eurusd_45.bqx_close,bqx_close,bqx,0.5322,1206629
w180_h75,65,lag_eurusd_45.momentum_45,momentum_45,idx,0.5319,1215516
w180_h75,66,der_eurusd.der_v1_45,der_v1_45,idx,0.5319,1215516
w180_h75,67,mom_eurusd.mom_diff_45,mom_diff_45,idx,0.5319,1215516
w180_h75,68,eurusd_bqx.bqx_45,bqx_45,bqx,0.5316,1215516
w180_h75,69,mom_eurusd.mom_roc_45,mom_roc_45,idx,0.5316,1215516
w180_h75,70,regime_eurusd_45.return_lag_45,return_lag_45,idx,0.5316,1215516
w180_h75,71,lag_eurusd_45.return_lag_45,return_lag_45,idx,0.5316,1215516
w180_h75,72,lag_bqx_eurusd_45.bqx_lag_45,bqx_lag_45,bqx,0.531,1206628
w180_h75,73,reg_bqx_eurusd.reg_max_45,reg_max_45,bqx,0.529,1215516
w180_h75,74,agg_bqx_eurusd.agg_max_45,agg_max_45,bqx,0.529,1215516
w180_h75,75,reg_eurusd.reg_slope_45,reg_slope_45,idx,0.5278,1215518
w180_h75,76,mom_eurusd.mom_zscore_360,mom_zscore_360,idx,0.5277,1215493
w180_h75,77,reg_bqx_eurusd.reg_min_45,reg_min_45,bqx,0.5231,1215516
w180_h75,78,agg_bqx_eurusd.agg_min_45,agg_min_45,bqx,0.5231,1215516
w180_h75,79,reg_bqx_eurusd.reg_max_90,reg_max_90,bqx,0.5187,1215516
w180_h75,80,agg_bqx_eurusd.agg_max_90,agg_max_90,bqx,0.5187,1215516
w180_h75,81,agg_bqx_eurusd.agg_min_90,agg_min_90,bqx,0.5132,1215516
w180_h75,82,reg_bqx_eurusd.reg_min_90,reg_min_90,bqx,0.5132,1215516
w180_h75,83,agg_bqx_eurusd.agg_sum_360,agg_sum_360,bqx,0.5129,1215516
w180_h75,84,agg_bqx_eurusd.agg_mean_360,agg_mean_360,bqx,0.5129,1215516
w180_h75,85,reg_bqx_eurusd.reg_mean_360,reg_mean_360,bqx,0.5129,1215516
w180_h75,86,mom_eurusd.mom_roc_smooth_360,mom_roc_smooth_360,idx,0.5129,1215493
w180_h75,87,reg_bqx_eurusd.reg_deviation_2880,reg_deviation_2880,bqx,0.5076,1215516
w180_h75,88,align_eurusd.dir_90,dir_90,idx,0.5019,1215513
w180_h75,89,mom_eurusd.mom_dir_90,mom_dir_90,idx,0.5019,1215513
w180_h75,90,reg_eurusd.reg_direction_90,reg_direction_90,idx,0.4996,1215518
w180_h75,91,align_eurusd.pos_90,pos_90,idx,0.4959,1215518
w180_h75,92,agg_eurusd.agg_position_90,agg_position_90,idx,0.4959,1215518
w180_h75,93,reg_eurusd.reg_deviation_1440,reg_deviation_1440,idx,0.4901,1215518
w180_h75,94,mom_eurusd.mom_pos_count_45,mom_pos_count_45,idx,0.49,1215518
w180_h75,95,reg_bqx_eurusd.reg_deviation_1440,reg_deviation_1440,bqx,0.4874,1215516
w180_h75,96,mom_eurusd.mom_zscore_180,mom_zscore_180,idx,0.4866,1215506
w180_h75,97,ext_bqx_eurusd.ext_zscore_2880,ext_zscore_2880,bqx,0.4767,1215516
w180_h75,98,reg_bqx_eurusd.reg_zscore_2880,reg_zscore_2880,bqx,0.4767,1215516
w180_h75,99,mom_eurusd.mom_zscore_720,mom_zscore_720,idx,0.4746,1215469
w180_h75,100,reg_bqx_eurusd.reg_first_90,reg_first_90,bqx,0.4688,1215516
w180_h90,1,reg_eurusd.reg_deviation_180,reg_deviation_180,idx,0.8647,1215518
w180_h90,2,reg_eurusd.reg_slope_180,reg_slope_180,idx,0.8186,1215518
w180_h90,3,mom_eurusd.mom_diff_180,mom_diff_180,idx,0.8161,1215506
w180_h90,4,der_eurusd.der_v1_180,der_v1_180,idx,0.8161,1215506
w180_h90,5,eurusd_bqx.bqx_180,bqx_180,bqx,0.815,1215506
w180_h90,6,mom_eurusd.mom_roc_180,mom_roc_180,idx,0.815,1215506
w180_h90,7,lag_bqx_eurusd_90.ema_90,ema_90,bqx,0.8135,1209473
w180_h90,8,agg_bqx_eurusd.agg_sum_90,agg_sum_90,bqx,0.8129,1215516
w180_h90,9,reg_bqx_eurusd.reg_mean_90,reg_mean_90,bqx,0.8129,1215516
w180_h90,10,agg_bqx_eurusd.agg_mean_90,agg_mean_90,bqx,0.8129,1215516
w180_h90,11,mom_eurusd.mom_roc_smooth_90,mom_roc_smooth_90,idx,0.8129,1215513
w180_h90,12,reg_eurusd.reg_deviation_360,reg_deviation_360,idx,0.8044,1215518
w180_h90,13,lag_bqx_eurusd_90.sma_90,sma_90,bqx,0.7905,1209473
w180_h90,14,div_bqx_eurusd.div_90_1440,div_90_1440,bqx,-0.7725,1215516
w180_h90,15,der_eurusd.der_v1_90,der_v1_90,idx,0.7703,1215513
w180_h90,16,mom_eurusd.mom_diff_90,mom_diff_90,idx,0.7703,1215513
w180_h90,17,lag_eurusd_90.momentum_90,momentum_90,idx,0.7703,1215513
w180_h90,18,lag_bqx_eurusd_90.bqx_close,bqx_close,bqx,0.77,1209473
w180_h90,19,regime_eurusd_90.return_lag_90,return_lag_90,idx,0.7696,1215513
w180_h90,20,lag_eurusd_90.return_lag_90,return_lag_90,idx,0.7696,1215513
w180_h90,21,mom_eurusd.mom_roc_90,mom_roc_90,idx,0.7696,1215513
w180_h90,22,eurusd_bqx.bqx_90,bqx_90,bqx,0.7696,1215513
w180_h90,23,reg_eurusd.reg_slope_90,reg_slope_90,idx,0.7668,1215518
w180_h90,24,mom_eurusd.mom_roc_smooth_180,mom_roc_smooth_180,idx,0.7121,1215506
w180_h90,25,agg_bqx_eurusd.agg_sum_180,agg_sum_180,bqx,0.7121,1215516
w180_h90,26,agg_bqx_eurusd.agg_mean_180,agg_mean_180,bqx,0.7121,1215516
w180_h90,27,reg_bqx_eurusd.reg_mean_180,reg_mean_180,bqx,0.7121,1215516
w180_h90,28,align_eurusd.zscore_360,zscore_360,idx,0.6789,1215518
w180_h90,29,reg_eurusd.reg_zscore_360,reg_zscore_360,idx,0.6789,1215518
w180_h90,30,lag_bqx_eurusd_45.sma_45,sma_45,bqx,0.6727,1206629
w180_h90,31,agg_bqx_eurusd.agg_sum_45,agg_sum_45,bqx,0.668,1215516
w180_h90,32,agg_bqx_eurusd.agg_mean_45,agg_mean_45,bqx,0.668,1215516
w180_h90,33,mom_eurusd.mom_roc_smooth_45,mom_roc_smooth_45,idx,0.668,1215516
w180_h90,34,reg_bqx_eurusd.reg_mean_45,reg_mean_45,bqx,0.668,1215516
w180_h90,35,reg_eurusd.reg_deviation_90,reg_deviation_90,idx,0.6634,1215518
w180_h90,36,agg_eurusd.agg_position_180,agg_position_180,idx,0.6618,1215518
w180_h90,37,align_eurusd.pos_180,pos_180,idx,0.6618,1215518
w180_h90,38,div_bqx_eurusd.div_45_2880,div_45_2880,bqx,-0.6449,1215516
w180_h90,39,align_eurusd.zscore_180,zscore_180,idx,0.6432,1215518
w180_h90,40,reg_eurusd.reg_zscore_180,reg_zscore_180,idx,0.6432,1215518
w180_h90,41,mrt_eurusd.mrt_tension_180,mrt_tension_180,idx,0.6432,1215518
w180_h90,42,reg_eurusd.reg_deviation_720,reg_deviation_720,idx,0.6357,1215518
w180_h90,43,reg_eurusd.reg_zscore_720,reg_zscore_720,idx,0.6293,1215518
w180_h90,44,align_eurusd.zscore_720,zscore_720,idx,0.6293,1215518
w180_h90,45,div_bqx_eurusd.div_180_720,div_180_720,bqx,-0.6235,1215516
w180_h90,46,agg_eurusd.agg_position_360,agg_position_360,idx,0.6186,1215518
w180_h90,47,align_eurusd.pos_360,pos_360,idx,0.6186,1215518
w180_h90,48,mom_eurusd.mom_pos_count_90,mom_pos_count_90,idx,0.6114,1215518
w180_h90,49,lag_bqx_eurusd_45.ema_45,ema_45,bqx,0.5994,1206629
w180_h90,50,reg_eurusd.reg_slope_360,reg_slope_360,idx,0.574,1215518
w180_h90,51,der_eurusd.der_v1_360,der_v1_360,idx,0.5732,1215493
w180_h90,52,mom_eurusd.mom_diff_360,mom_diff_360,idx,0.5732,1215493
w180_h90,53,eurusd_bqx.bqx_360,bqx_360,bqx,0.5724,1215493
w180_h90,54,mom_eurusd.mom_roc_360,mom_roc_360,idx,0.5724,1215493
w180_h90,55,mrt_eurusd.mrt_tension_360,mrt_tension_360,idx,0.5551,1215518
w180_h90,56,reg_eurusd.reg_direction_180,reg_direction_180,idx,0.5525,1215518
w180_h90,57,align_eurusd.dir_180,dir_180,idx,0.5505,1215506
w180_h90,58,mom_eurusd.mom_dir_180,mom_dir_180,idx,0.5505,1215506
w180_h90,59,reg_bqx_eurusd.reg_first_45,reg_first_45,bqx,0.5426,1215516
w180_h90,60,lag_bqx_eurusd_45.bqx_lag_45,bqx_lag_45,bqx,0.5412,1206628
w180_h90,61,lag_bqx_eurusd_45.bqx_close,bqx_close,bqx,0.5406,1206629
w180_h90,62,lag_eurusd_45.momentum_45,momentum_45,idx,0.5404,1215516
w180_h90,63,mom_eurusd.mom_diff_45,mom_diff_45,idx,0.5404,1215516
w180_h90,64,der_eurusd.der_v1_45,der_v1_45,idx,0.5404,1215516
w180_h90,65,mom_eurusd.mom_roc_45,mom_roc_45,idx,0.54,1215516
w180_h90,66,eurusd_bqx.bqx_45,bqx_45,bqx,0.54,1215516
w180_h90,67,regime_eurusd_45.return_lag_45,return_lag_45,idx,0.54,1215516
w180_h90,68,lag_eurusd_45.return_lag_45,return_lag_45,idx,0.54,1215516
w180_h90,69,reg_eurusd.reg_zscore_1440,reg_zscore_1440,idx,0.5388,1215518
w180_h90,70,align_eurusd.zscore_1440,zscore_1440,idx,0.5388,1215518
w180_h90,71,reg_bqx_eurusd.reg_max_45,reg_max_45,bqx,0.5376,1215516
w180_h90,72,agg_bqx_eurusd.agg_max_45,agg_max_45,bqx,0.5376,1215516
w180_h90,73,reg_eurusd.reg_slope_45,reg_slope_45,idx,0.5361,1215518
w180_h90,74,reg_bqx_eurusd.reg_min_45,reg_min_45,bqx,0.5336,1215516
w180_h90,75,agg_bqx_eurusd.agg_min_45,agg_min_45,bqx,0.5336,1215516
w180_h90,76,align_eurusd.pos_720,pos_720,idx,0.5259,1215518
w180_h90,77,agg_eurusd.agg_position_720,agg_position_720,idx,0.5259,1215518
w180_h90,78,mom_eurusd.mom_zscore_360,mom_zscore_360,idx,0.5194,1215493
w180_h90,79,reg_bqx_eurusd.reg_deviation_2880,reg_deviation_2880,bqx,0.5169,1215516
w180_h90,80,mom_eurusd.mom_dir_90,mom_dir_90,idx,0.5109,1215513
w180_h90,81,align_eurusd.dir_90,dir_90,idx,0.5109,1215513
w180_h90,82,reg_bqx_eurusd.reg_max_90,reg_max_90,bqx,0.509,1215516
w180_h90,83,agg_bqx_eurusd.agg_max_90,agg_max_90,bqx,0.509,1215516
w180_h90,84,reg_eurusd.reg_direction_90,reg_direction_90,idx,0.5085,1215518
w180_h90,85,agg_bqx_eurusd.agg_min_90,agg_min_90,bqx,0.5065,1215516
w180_h90,86,reg_bqx_eurusd.reg_min_90,reg_min_90,bqx,0.5065,1215516
w180_h90,87,agg_eurusd.agg_position_90,agg_position_90,idx,0.5056,1215518
w180_h90,88,align_eurusd.pos_90,pos_90,idx,0.5056,1215518
w180_h90,89,mom_eurusd.mom_pos_count_45,mom_pos_count_45,idx,0.4992,1215518
w180_h90,90,reg_bqx_eurusd.reg_deviation_1440,reg_deviation_1440,bqx,0.4977,1215516
w180_h90,91,agg_bqx_eurusd.agg_sum_360,agg_sum_360,bqx,0.4892,1215516
w180_h90,92,reg_bqx_eurusd.reg_mean_360,reg_mean_360,bqx,0.4892,1215516
w180_h90,93,agg_bqx_eurusd.agg_mean_360,agg_mean_360,bqx,0.4892,1215516
w180_h90,94,mom_eurusd.mom_roc_smooth_360,mom_roc_smooth_360,idx,0.4891,1215493
w180_h90,95,reg_bqx_eurusd.reg_zscore_2880,reg_zscore_2880,bqx,0.4856,1215516
w180_h90,96,ext_bqx_eurusd.ext_zscore_2880,ext_zscore_2880,bqx,0.4856,1215516
w180_h90,97,mom_eurusd.mom_zscore_180,mom_zscore_180,idx,0.4853,1215506
w180_h90,98,align_eurusd.zscore_90,zscore_90,idx,0.4763,1215518
w180_h90,99,reg_eurusd.reg_zscore_90,reg_zscore_90,idx,0.4763,1215518
w180_h90,100,reg_eurusd.reg_deviation_1440,reg_deviation_1440,idx,0.4724,1215518
w2880_h105,1,reg_eurusd.reg_slope_2880,reg_slope_2880,idx,0.9881,1215518
w2880_h105,2,der_eurusd.der_v1_2880,der_v1_2880,idx,0.988,1215391
w2880_h105,3,eurusd_bqx.bqx_2880,bqx_2880,bqx,0.9866,1215391
w2880_h105,4,agg_bqx_eurusd.agg_sum_2880,agg_sum_2880,bqx,0.982,1215516
w2880_h105,5,agg_bqx_eurusd.agg_mean_2880,agg_mean_2880,bqx,0.982,1215516
w2880_h105,6,reg_bqx_eurusd.reg_mean_2880,reg_mean_2880,bqx,0.982,1215516
w2880_h105,7,reg_eurusd.reg_deviation_2880,reg_deviation_2880,idx,0.8864,1215518
w2880_h105,8,div_eurusd.div_45_2880,div_45_2880,idx,-0.8863,1215518
w2880_h105,9,agg_eurusd.agg_position_2880,agg_position_2880,idx,0.7836,1215518
w2880_h105,10,mom_eurusd.mom_pos_count_1440,mom_pos_count_1440,idx,0.7666,1215518
w2880_h105,11,mom_eurusd.mom_roc_smooth_1440,mom_roc_smooth_1440,idx,0.7626,1215422
w2880_h105,12,agg_bqx_eurusd.agg_sum_1440,agg_sum_1440,bqx,0.7625,1215516
